Date,Open,High,Low,Close,Adj Close,Volume
2002-04-23,5.631313,5.717593,5.497685,5.516624,5.516624,58375400
2002-04-24,5.588173,5.621843,5.38931,5.395623,5.395623,54842800
2002-04-25,5.385101,5.551347,5.315657,5.449285,5.449285,64224200
2002-04-26,5.472433,5.550294,5.222012,5.229377,5.229377,62863200
2002-04-29,5.256734,5.418771,5.213594,5.349327,5.349327,69949400
2002-04-30,5.271465,5.676557,5.270412,5.587121,5.587121,62510600
2002-05-01,5.566077,5.734427,5.446128,5.688131,5.688131,65381800
2002-05-02,5.684975,5.784933,5.497685,5.497685,5.497685,66738900
2002-05-03,5.478746,5.513468,5.364057,5.395623,5.395623,38580500
2002-05-06,5.393518,5.481902,5.29777,5.316709,5.316709,41853700
2002-05-07,5.387206,5.430345,5.182029,5.243055,5.243055,69137700
2002-05-08,5.424032,5.697601,5.42298,5.681818,5.681818,62253100
2002-05-09,5.587121,5.678662,5.47138,5.646044,5.646044,47711000
2002-05-10,5.613426,5.626052,5.371423,5.576599,5.576599,58269900
2002-05-13,5.519781,5.744949,5.493476,5.72601,5.72601,46179900
2002-05-14,5.78388,6.023779,5.765993,5.959596,5.959596,56274100
2002-05-15,5.897517,6.142677,5.844907,6.034301,6.034301,52013400
2002-05-16,5.983796,6.023779,5.850168,5.912248,5.912248,44693500
2002-05-17,5.957491,6.02904,5.840699,5.925926,5.925926,34871100
2002-05-20,5.87016,5.929082,5.755471,5.914352,5.914352,34846400
2002-05-21,5.934343,5.99537,5.765993,5.801768,5.801768,44442600
2002-05-22,5.767045,5.832281,5.651305,5.813342,5.813342,41978200
2002-05-23,5.881734,6.178451,5.880682,6.174242,6.174242,71011900
2002-05-24,6.144781,6.156355,6.01431,6.027988,6.027988,31269100
2002-05-28,6.043771,6.044823,5.865951,5.888047,5.888047,37037000
2002-05-29,5.855429,6.070076,5.852273,5.98064,5.98064,45452800
2002-05-30,5.932239,6.012206,5.850168,5.938552,5.938552,37467600
2002-05-31,6.039562,6.092172,5.809133,5.809133,5.809133,49140400
2002-06-03,5.834385,5.9375,5.767045,5.800715,5.800715,33750600
2002-06-04,5.772306,5.891204,5.718645,5.80282,5.80282,53072200
2002-06-05,5.811237,5.892256,5.566077,5.788089,5.788089,84170200
2002-06-06,5.767045,5.878577,5.707071,5.77862,5.77862,45457600
2002-06-07,5.670244,5.990109,5.664983,5.962752,5.962752,64985500
2002-06-10,5.955387,6.076389,5.929082,5.963805,5.963805,36604600
2002-06-11,5.998527,6.116372,5.853325,5.865951,5.865951,50017600
2002-06-12,5.856482,6.144781,5.841751,6.135312,6.135312,59451300
2002-06-13,6.102694,6.305766,6.075337,6.208965,6.208965,59821900
2002-06-14,6.065867,6.260522,5.954335,6.212121,6.212121,77457600
2002-06-17,6.268939,6.698232,6.266835,6.63931,6.63931,94710200
2002-06-18,6.59617,6.744529,6.536195,6.542509,6.542509,78160800
2002-06-19,6.526726,6.628788,6.456229,6.50463,6.50463,60741900
2002-06-20,6.496212,6.523569,6.323653,6.356271,6.356271,59446500
2002-06-21,6.397306,6.407828,6.207912,6.286827,6.286827,53071200
2002-06-24,6.255261,6.704545,6.239478,6.595118,6.595118,96126300
2002-06-25,6.655093,6.723485,6.284722,6.348906,6.348906,76467200
2002-06-26,6.134259,6.502525,6.12479,6.379419,6.379419,105927700
2002-06-27,6.454124,6.507786,6.286827,6.464646,6.464646,63582700
2002-06-28,6.460438,6.568813,6.40888,6.483586,6.483586,53691800
2002-07-01,6.422559,6.497264,6.155303,6.161616,6.161616,53848700
2002-07-02,6.154251,6.239478,6.002736,6.069024,6.069024,60736200
2002-07-03,6.056397,6.242635,5.830177,6.217382,6.217382,60504300
2002-07-05,6.265783,6.412037,6.265783,6.371002,6.371002,24810100
2002-07-08,6.102694,6.299453,5.896465,5.917509,5.917509,126204500
2002-07-09,5.962752,6.086911,5.902778,6.002736,6.002736,81877900
2002-07-10,6.294192,6.355219,6.165825,6.190025,6.190025,163936300
2002-07-11,6.197391,6.456229,6.086911,6.353115,6.353115,132425800
2002-07-12,6.426768,6.523569,6.365741,6.419402,6.419402,67653200
2002-07-15,6.344697,6.440446,6.102694,6.397306,6.397306,99311000
2002-07-16,6.344697,6.43729,6.243687,6.390993,6.390993,93055500
2002-07-17,6.460438,6.573022,6.436237,6.483586,6.483586,84019100
2002-07-18,6.467803,6.523569,6.329967,6.36048,6.36048,116598800
2002-07-19,6.123737,6.30787,5.9617,5.989057,5.989057,501891000
2002-07-22,6.180555,6.223695,5.874369,5.897517,5.897517,214499500
2002-07-23,5.871212,6.019571,5.587121,5.593434,5.593434,172892000
2002-07-24,5.47138,5.880682,5.371423,5.865951,5.865951,148574100
2002-07-25,5.760732,5.902778,5.54819,5.614478,5.614478,101386700
2002-07-26,5.609217,5.809133,5.609217,5.78388,5.78388,78383200
2002-07-29,5.892256,6.134259,5.886995,6.077441,6.077441,97575600
2002-07-30,6.033249,6.236321,6.015362,6.134259,6.134259,81950100
2002-07-31,6.080598,6.097433,5.898569,6.006945,6.006945,83907900
2002-08-01,5.919613,5.966961,5.787037,5.811237,5.811237,69275600
2002-08-02,5.801768,5.853325,5.63447,5.776515,5.776515,81953900
2002-08-05,5.708123,5.82702,5.545033,5.613426,5.613426,69332600
2002-08-06,5.708123,5.892256,5.708123,5.815446,5.815446,75379000
2002-08-07,5.873316,5.910143,5.602904,5.840699,5.840699,80783000
2002-08-08,5.801768,6.022727,5.748106,6.000631,6.000631,69976000
2002-08-09,5.944865,6.094276,5.84596,6.020623,6.020623,57616000
2002-08-12,5.943813,6.111111,5.882786,6.098485,6.098485,50942300
2002-08-13,6.071128,6.28367,5.897517,5.897517,5.897517,87636300
2002-08-14,5.86069,6.060606,5.770202,6.04798,6.04798,87261900
2002-08-15,6.080598,6.186869,5.944865,6.175294,6.175294,76437800
2002-08-16,6.107955,6.269991,6.035354,6.204756,6.204756,62384200
2002-08-19,6.197391,6.522517,6.181608,6.508838,6.508838,83352900
2002-08-20,6.368897,6.476221,6.297348,6.356271,6.356271,93697000
2002-08-21,6.398359,6.449916,6.244739,6.355219,6.355219,72148600
2002-08-22,6.354167,6.460438,6.243687,6.459385,6.459385,44046200
2002-08-23,6.407828,6.413089,6.218434,6.328914,6.328914,45661900
2002-08-26,6.329967,6.35101,6.15846,6.233165,6.233165,40701800
2002-08-27,6.221591,6.237374,5.998527,6.018518,6.018518,42289900
2002-08-28,5.986953,6.018518,5.798611,5.828073,5.828073,54892200
2002-08-29,5.78388,6.027988,5.761785,6.002736,6.002736,59831400
2002-08-30,5.950126,6.064815,5.939604,5.94697,5.94697,32877100
2002-09-03,5.904882,5.939604,5.698653,5.731271,5.731271,47005800
2002-09-04,5.758628,5.867003,5.63973,5.849116,5.849116,63522800
2002-09-05,5.781776,5.835438,5.728115,5.753367,5.753367,47249100
2002-09-06,5.834385,5.959596,5.825968,5.939604,5.939604,48495100
2002-09-09,5.892256,6.239478,5.850168,6.20686,6.20686,87863500
2002-09-10,6.197391,6.335227,6.18266,6.296296,6.296296,75961600
2002-09-11,6.311027,6.36048,6.112163,6.147938,6.147938,60291400
2002-09-12,6.101641,6.212121,6.067971,6.086911,6.086911,50405400
2002-09-13,6.010101,6.151094,5.998527,6.102694,6.102694,30623700
2002-09-16,6.092172,6.138468,6.023779,6.086911,6.086911,25518200
2002-09-17,6.181608,6.215278,6.006945,6.020623,6.020623,36120900
2002-09-18,5.986953,6.152146,5.974327,6.118476,6.118476,44888300
2002-09-19,6.044823,6.127946,6.007997,6.010101,6.010101,42092200
2002-09-20,6.041667,6.060606,5.951179,5.993266,5.993266,61966000
2002-09-23,5.950126,5.986953,5.809133,5.891204,5.891204,66662900
2002-09-24,5.86069,6.002736,5.839646,5.868055,5.868055,62627500
2002-09-25,5.917509,5.997475,5.840699,5.958544,5.958544,60677300
2002-09-26,5.970118,6.053241,5.861742,5.962752,5.962752,48282200
2002-09-27,5.932239,6.135312,5.882786,6.050084,6.050084,51988700
2002-09-30,5.885943,5.885943,5.515573,5.556608,5.556608,162812000
2002-10-01,5.589226,5.652357,5.446128,5.630261,5.630261,95832600
2002-10-02,5.566077,5.755471,5.545033,5.608165,5.608165,77368200
2002-10-03,5.576599,5.66814,5.387206,5.460859,5.460859,89387000
2002-10-04,5.445076,5.52399,5.340909,5.508207,5.508207,111773600
2002-10-07,5.439815,5.495581,5.284091,5.328283,5.328283,72820500
2002-10-08,5.429293,5.614478,5.329335,5.505051,5.505051,79037100
2002-10-09,5.430345,5.613426,5.392467,5.577652,5.577652,81876900
2002-10-10,5.632365,5.681818,5.472433,5.607113,5.607113,93120100
2002-10-11,5.659722,5.923821,5.655513,5.923821,5.923821,90643400
2002-10-14,5.839646,6.092172,5.839646,6.050084,6.050084,57099000
2002-10-15,6.2258,6.292088,6.013258,6.103746,6.103746,123219300
2002-10-16,6.057449,6.113215,5.921717,6.100589,6.100589,90690000
2002-10-17,6.171086,6.271044,6.066919,6.118476,6.118476,109502200
2002-10-18,5.9133,6.34154,5.86069,6.308923,6.308923,156944300
2002-10-21,6.309975,6.665615,6.297348,6.630892,6.630892,121845000
2002-10-22,6.509891,6.564604,6.455177,6.537248,6.537248,89828900
2002-10-23,6.465699,6.69718,6.456229,6.692971,6.692971,61306500
2002-10-24,6.72138,6.781355,6.513047,6.530934,6.530934,71733300
2002-10-25,6.51936,6.539352,6.446759,6.522517,6.522517,47626400
2002-10-28,6.580387,6.618266,6.349958,6.37521,6.37521,55912000
2002-10-29,6.405724,6.502525,6.340488,6.43729,6.43729,57272000
2002-10-30,6.454124,6.618266,6.386785,6.57723,6.57723,61596300
2002-10-31,6.628788,6.772938,6.622475,6.65404,6.65404,73051500
2002-11-01,6.588805,6.825547,6.520412,6.81713,6.81713,59879900
2002-11-04,6.821338,6.991793,6.80766,6.83186,6.83186,68054300
2002-11-05,6.789773,6.962332,6.789773,6.956018,6.956018,42171100
2002-11-06,6.924453,6.982323,6.810816,6.944445,6.944445,49748600
2002-11-07,6.827652,6.855009,6.617214,6.698232,6.698232,59979700
2002-11-08,6.63931,6.776094,6.638258,6.717172,6.717172,39765600
2002-11-11,6.711911,6.711911,6.497264,6.510943,6.510943,43050200
2002-11-12,6.557239,6.688763,6.523569,6.606692,6.606692,35678000
2002-11-13,6.5625,6.679293,6.523569,6.642467,6.642467,44013000
2002-11-14,6.719276,6.863426,6.719276,6.856061,6.856061,42592100
2002-11-15,6.833965,6.954967,6.734007,6.941288,6.941288,39853100
2002-11-18,6.996002,7.253788,6.986532,7.117003,7.117003,81804700
2002-11-19,7.054924,7.090699,6.828704,6.852904,6.852904,81636500
2002-11-20,6.864478,7.127525,6.843434,7.087542,7.087542,56163800
2002-11-21,7.107533,7.27904,7.049663,7.275884,7.275884,85265100
2002-11-22,7.20223,7.417929,7.186448,7.37479,7.37479,62572400
2002-11-25,7.384259,7.391624,7.181187,7.260101,7.260101,56063100
2002-11-26,7.229588,7.239057,7.083333,7.106482,7.106482,43024600
2002-11-27,7.20223,7.366372,7.200126,7.325337,7.325337,44898700
2002-11-29,7.362163,7.362163,7.250631,7.251684,7.251684,15007700
2002-12-02,7.347433,7.454756,7.309554,7.444234,7.444234,61074600
2002-12-03,7.370581,7.386364,7.220118,7.248527,7.248527,59136700
2002-12-04,7.188552,7.240109,7.060185,7.181187,7.181187,56459400
2002-12-05,7.218013,7.220118,7.107533,7.139099,7.139099,45253200
2002-12-06,6.97601,7.22117,6.954967,7.2117,7.2117,82209600
2002-12-09,7.170665,7.199074,7.074916,7.099116,7.099116,51380500
2002-12-10,7.130682,7.25484,7.097012,7.175926,7.175926,38586200
2002-12-11,7.128577,7.240109,7.04335,7.111742,7.111742,43948300
2002-12-12,7.166456,7.234848,7.140152,7.231692,7.231692,45999300
2002-12-13,7.168561,7.227483,7.070707,7.092803,7.092803,54875100
2002-12-16,7.143308,7.303241,7.105429,7.289562,7.289562,47341300
2002-12-17,7.281145,7.425294,7.270623,7.37479,7.37479,51139100
2002-12-18,7.330598,7.335859,7.238005,7.299032,7.299032,37321200
2002-12-19,7.291667,7.383207,7.165404,7.231692,7.231692,46670300
2002-12-20,7.276936,7.354798,7.207491,7.348485,7.348485,46773900
2002-12-23,7.330598,7.420033,7.316919,7.375842,7.375842,33129000
2002-12-24,7.360059,7.371633,7.27904,7.332702,7.332702,13356900
2002-12-26,7.329545,7.412668,7.08649,7.113847,7.113847,52101800
2002-12-27,7.113847,7.142256,6.997054,7.05282,7.05282,31279500
2002-12-30,7.101221,7.194865,7.060185,7.131734,7.131734,41138000
2002-12-31,7.132786,7.184343,7.026515,7.135943,7.135943,30217000
2003-01-02,7.176978,7.317971,7.103325,7.296927,7.296927,72765400
2003-01-03,7.323232,7.36532,7.249579,7.357955,7.357955,48452300
2003-01-06,7.344276,7.758838,7.325337,7.680976,7.680976,125062100
2003-01-07,7.673611,7.716751,7.55787,7.635732,7.635732,67424200
2003-01-08,7.596801,7.670455,7.467382,7.561027,7.561027,71892000
2003-01-09,7.621002,7.799874,7.615741,7.73569,7.73569,68634000
2003-01-10,7.662037,7.786195,7.596801,7.718855,7.718855,54213600
2003-01-13,7.748316,7.87037,7.717803,7.783039,7.783039,54677400
2003-01-14,7.748316,7.807239,7.637837,7.805135,7.805135,42680500
2003-01-15,7.789352,7.82197,7.696759,7.733586,7.733586,46709300
2003-01-16,7.680976,7.680976,7.438973,7.496843,7.496843,86736300
2003-01-17,7.63468,7.901936,7.575758,7.875631,7.875631,137075200
2003-01-21,7.886153,8.041877,7.757786,7.97138,7.97138,108576500
2003-01-22,7.823022,7.992424,7.823022,7.918771,7.918771,99402300
2003-01-23,7.928241,7.986111,7.87037,7.965067,7.965067,59845700
2003-01-24,7.957702,7.970328,7.79777,7.920876,7.920876,67779600
2003-01-27,7.789352,7.890362,7.743055,7.753577,7.753577,68268100
2003-01-28,7.785143,7.828283,7.683081,7.726221,7.726221,74389700
2003-01-29,7.706229,7.891414,7.638889,7.884049,7.884049,72455600
2003-01-30,7.892467,7.907197,7.807239,7.807239,7.807239,52286200
2003-01-31,7.784091,7.944024,6.739268,7.908249,7.908249,61696100
2003-02-03,7.921927,8.291245,7.766204,7.790404,7.790404,51694100
2003-02-04,7.771465,7.772517,7.612584,7.691498,7.691498,50077500
2003-02-05,7.74516,7.852483,7.682029,7.736742,7.736742,51094400
2003-02-06,7.726221,7.757786,7.645202,7.697812,7.697812,38572900
2003-02-07,7.707281,7.750421,7.536827,7.614688,7.614688,41779500
2003-02-10,7.607323,7.75463,7.565236,7.739899,7.739899,44233500
2003-02-11,7.75463,7.832491,7.690446,7.723064,7.723064,34152600
2003-02-12,7.691498,7.823022,7.690446,7.716751,7.716751,32125400
2003-02-13,7.708333,7.744108,7.575758,7.712542,7.712542,48494100
2003-02-14,7.729377,7.891414,7.699916,7.891414,7.891414,48494100
2003-02-18,7.893518,8.054503,7.886153,8.04819,8.04819,50544100
2003-02-19,7.996633,8.107113,7.996633,8.1008,8.1008,54924500
2003-02-20,8.086069,8.131313,8.030303,8.079756,8.079756,34535600
2003-02-21,8.074495,8.252315,8.03346,8.243897,8.243897,57495300
2003-02-24,8.214436,8.25968,8.160774,8.180766,8.180766,40361500
2003-02-25,8.121843,8.188131,8.089226,8.170244,8.170244,45540300
2003-02-26,8.117635,8.171296,8.058712,8.068182,8.068182,32324000
2003-02-27,8.109218,8.154461,8.032408,8.144992,8.144992,47176900
2003-02-28,8.143939,8.275463,8.141835,8.251263,8.251263,42513200
2003-03-03,8.25968,8.35543,8.154461,8.159722,8.159722,46267300
2003-03-04,8.1492,8.258628,8.128157,8.215488,8.215488,41106700
2003-03-05,8.194445,8.321759,8.188131,8.298611,8.298611,39106100
2003-03-06,8.25968,8.310185,8.235479,8.297559,8.297559,29307400
2003-03-07,8.21128,8.423821,8.210227,8.406986,8.406986,56906100
2003-03-10,8.338594,8.398569,8.322811,8.36069,8.36069,38653700
2003-03-11,8.385942,8.405934,8.276515,8.298611,8.298611,34689600
2003-03-12,8.277567,8.322811,8.087121,8.318603,8.318603,55711400
2003-03-13,8.401726,8.742635,8.350168,8.723696,8.723696,99898400
2003-03-14,8.742635,8.856271,8.694234,8.828914,8.828914,72034600
2003-03-17,8.791036,9.175084,8.776304,9.15404,9.15404,95185400
2003-03-18,9.156145,9.27399,9.065657,9.267676,9.267676,76496700
2003-03-19,9.266624,9.284512,9.121423,9.245581,9.245581,69808700
2003-03-20,9.219276,9.402357,9.165614,9.38026,9.38026,69426700
2003-03-21,9.438131,9.467592,9.29819,9.447601,9.447601,70800900
2003-03-24,9.327652,9.364478,9.159302,9.211911,9.211911,72732200
2003-03-25,9.217172,9.431818,9.211911,9.332912,9.332912,62550500
2003-03-26,9.320286,9.515993,9.290825,9.480219,9.480219,92031000
2003-03-27,9.425505,9.498106,9.36974,9.446548,9.446548,78418400
2003-03-28,9.43287,9.465488,9.343434,9.394992,9.394992,43805800
2003-03-31,9.209806,9.227694,8.874158,8.97622,8.97622,131734900
2003-04-01,9.049873,9.141414,8.997264,9.061448,9.061448,76508100
2003-04-02,9.232955,9.363426,9.20665,9.345539,9.345539,68359400
2003-04-03,9.413931,9.478114,9.323442,9.38026,9.38026,63692900
2003-04-04,9.416036,9.416036,9.270833,9.335017,9.335017,55032900
2003-04-07,9.568603,9.618055,9.376052,9.38026,9.38026,64107300
2003-04-08,9.401304,9.425505,9.322391,9.393939,9.393939,51417500
2003-04-09,9.38973,9.391835,9.101431,9.149832,9.149832,89068600
2003-04-10,9.188763,9.349748,9.155092,9.332912,9.332912,57215000
2003-04-11,9.344486,9.406566,9.200336,9.289773,9.289773,42878200
2003-04-14,9.132997,9.244529,9.102483,9.231902,9.231902,71663900
2003-04-15,9.184554,9.29819,9.167719,9.277146,9.277146,56197100
2003-04-16,9.36027,9.391835,9.21612,9.302399,9.302399,55970000
2003-04-17,9.28346,9.513889,9.265573,9.490741,9.490741,70560500
2003-04-21,9.505471,9.680135,9.469697,9.548611,9.548611,56794000
2003-04-22,9.43287,9.448653,9.321339,9.387627,9.387627,113591800
2003-04-23,9.842172,9.972643,9.734848,9.924242,9.924242,170541600
2003-04-24,9.890573,9.995791,9.84638,9.957912,9.957912,58902900
2003-04-25,9.785354,9.894781,9.76957,9.834806,9.834806,73787100
2003-04-28,9.795876,9.889521,9.739058,9.849537,9.849537,58137800
2003-04-29,9.839015,9.851642,9.670665,9.753788,9.753788,53291700
2003-04-30,9.70223,9.84638,9.681187,9.775884,9.775884,54426500
2003-05-01,9.720118,9.806397,9.694865,9.753788,9.753788,48779200
2003-05-02,9.708544,10.036826,9.705387,10.021044,10.021044,65630800
2003-05-05,9.986321,10.058923,9.890573,9.890573,9.890573,50167800
2003-05-06,9.90846,10.077862,9.89899,10.031566,10.031566,63315600
2003-05-07,9.974748,10.007365,9.890573,9.920033,9.920033,42785100
2003-05-08,9.844276,9.915825,9.799032,9.813763,9.813763,40217100
2003-05-09,9.873737,9.981061,9.78851,9.961069,9.961069,40757900
2003-05-12,9.817971,10.035774,9.812711,9.968434,9.968434,48531200
2003-05-13,9.948442,10.305135,9.931608,10.256734,10.256734,107477800
2003-05-14,10.293561,10.354588,10.15362,10.272517,10.272517,56067800
2003-05-15,10.274621,10.412457,10.186237,10.319865,10.319865,69344900
2003-05-16,10.310395,10.52399,10.289351,10.436658,10.436658,87866300
2003-05-19,10.358796,10.395623,10.15362,10.164142,10.164142,60148900
2003-05-20,10.180977,10.3367,10.075758,10.285143,10.285143,60106100
2003-05-21,10.249369,10.30724,10.139941,10.212543,10.212543,50893900
2003-05-22,10.215698,10.45665,10.170455,10.454545,10.454545,49796200
2003-05-23,10.448233,10.520833,10.391414,10.462963,10.462963,52445900
2003-05-27,10.40404,10.874369,10.373527,10.842803,10.842803,111325100
2003-05-28,10.730219,10.888047,10.627105,10.646044,10.646044,83835700
2003-05-29,10.663931,10.708123,10.45665,10.537668,10.537668,63735700
2003-05-30,10.541877,10.748106,10.508207,10.695497,10.695497,45412000
2003-06-02,10.72601,10.758628,10.442971,10.460858,10.460858,54281100
2003-06-03,10.416667,10.474537,10.284091,10.420876,10.420876,63642500
2003-06-04,10.377736,10.833333,10.366161,10.800715,10.800715,85738400
2003-06-05,10.732324,10.735479,10.526094,10.636574,10.636574,63486700
2003-06-06,10.730219,10.743897,10.135733,10.203073,10.203073,86314300
2003-06-09,10.216751,10.350379,10.123106,10.205176,10.205176,63260500
2003-06-10,10.243055,10.243055,10.136785,10.207281,10.207281,46445000
2003-06-11,10.23043,10.464015,10.152567,10.434554,10.434554,79260500
2003-06-12,10.55766,10.65867,10.506103,10.611321,10.611321,74083600
2003-06-13,10.6008,10.642887,10.416667,10.442971,10.442971,46563800
2003-06-16,10.558712,10.710227,10.474537,10.695497,10.695497,66240900
2003-06-17,10.709175,10.853325,10.652357,10.708123,10.708123,61600100
2003-06-18,10.663931,10.926978,10.626052,10.818603,10.818603,74851600
2003-06-19,10.816499,10.920665,10.71128,10.721802,10.721802,48332500
2003-06-20,10.819654,10.847012,10.677609,10.723906,10.723906,67040200
2003-06-23,10.728114,10.763889,10.622895,10.763889,10.763889,52687300
2003-06-24,10.751263,10.850168,10.674453,10.717592,10.717592,54287700
2003-06-25,10.719697,10.809133,10.596591,10.607113,10.607113,51496400
2003-06-26,10.637627,10.900674,10.585017,10.850168,10.850168,59342900
2003-06-27,10.890152,10.9617,10.752315,10.770202,10.770202,53484700
2003-06-30,10.871212,11.128999,10.742846,10.94276,10.94276,62590400
2003-07-01,10.888047,11.24053,10.801767,11.21633,11.21633,81109900
2003-07-02,11.251052,11.551978,11.187921,11.496212,11.496212,82175300
2003-07-03,11.390993,11.674032,11.390993,11.587752,11.587752,57687300
2003-07-07,11.727694,12.014941,11.700336,11.985479,11.985479,66867200
2003-07-08,12.004419,12.090698,11.819234,11.973906,11.973906,66990800
2003-07-09,11.881313,12.150674,11.849748,12.083333,12.083333,78168400
2003-07-10,11.853956,11.953914,11.748737,11.79293,11.79293,71907200
